id,day,date,teamid,l_id,opex,dept,notes,opex_amount
1908,12,2025-01-12,400917,6,LAN_Marketing,MKT,"Media C",2100
1909,12,2025-01-12,400917,4,LAN_Marketing,MKT,"Media C",2100
1910,12,2025-01-12,400917,3,LAN_Marketing,MKT,"Media A",2100
1911,12,2025-01-12,400917,1,LAN_Marketing,MKT,"Media A",2100
1912,12,2025-01-12,400917,7,LAN_Marketing,MKT,"Media A",2100
1913,12,2025-01-12,400917,2,LAN_Marketing,MKT,"Media A",2100
1914,12,2025-01-12,400917,5,LAN_Marketing,MKT,"Media A",2100
1915,12,2025-01-12,400917,6,LAN_Marketing,MKT,"Media A",2100
1916,12,2025-01-12,400917,4,LAN_Marketing,MKT,"Media A",2100
1917,12,2025-01-12,400917,,LAN_Salary,PMN,LAN_Salary,1400
1918,12,2025-01-12,400917,,LAN_Salary,MKT,LAN_Salary,1400
1919,12,2025-01-12,400917,3,LAN_Salary,RTL,LAN_Salary,1400
1920,12,2025-01-12,400917,1,LAN_Salary,RTL,LAN_Salary,1400
1921,12,2025-01-12,400917,7,LAN_Salary,RTL,LAN_Salary,1400
1922,12,2025-01-12,400917,2,LAN_Salary,RTL,LAN_Salary,1400
1923,12,2025-01-12,400917,5,LAN_Salary,RTL,LAN_Salary,1400
1924,12,2025-01-12,400917,6,LAN_Salary,RTL,LAN_Salary,1400
1925,12,2025-01-12,400917,4,LAN_Salary,RTL,LAN_Salary,1400
1940,12,2025-01-12,400917,3,LAN_Rental,RTL,LAN_Rental,1360
1941,12,2025-01-12,400917,1,LAN_Rental,RTL,LAN_Rental,11800
1942,12,2025-01-12,400917,7,LAN_Rental,RTL,LAN_Rental,1600
1943,12,2025-01-12,400917,2,LAN_Rental,RTL,LAN_Rental,1200
1944,12,2025-01-12,400917,5,LAN_Rental,RTL,LAN_Rental,2360
1945,12,2025-01-12,400917,6,LAN_Rental,RTL,LAN_Rental,1840
1946,12,2025-01-12,400917,4,LAN_Rental,RTL,LAN_Rental,2080
1947,12,2025-01-12,400918,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
1948,12,2025-01-12,400918,4,LAN_Marketing,MKT,"Media B",500
1949,12,2025-01-12,400918,6,LAN_Marketing,MKT,"Media C",1000
1950,12,2025-01-12,400918,7,LAN_Marketing,MKT,"Media A",4500
1951,12,2025-01-12,400918,,LAN_Salary,PMN,LAN_Salary,1400
1952,12,2025-01-12,400918,,LAN_Salary,MKT,LAN_Salary,1400
1953,12,2025-01-12,400918,6,LAN_Salary,RTL,LAN_Salary,1400
1954,12,2025-01-12,400918,4,LAN_Salary,RTL,LAN_Salary,1400
1955,12,2025-01-12,400918,1,LAN_Salary,RTL,LAN_Salary,1400
1956,12,2025-01-12,400918,7,LAN_Salary,RTL,LAN_Salary,1400
1957,12,2025-01-12,400918,2,LAN_Salary,RTL,LAN_Salary,1400
1958,12,2025-01-12,400918,3,LAN_Salary,RTL,LAN_Salary,1400
1959,12,2025-01-12,400918,5,LAN_Salary,RTL,LAN_Salary,1400
1981,12,2025-01-12,400918,6,LAN_Rental,RTL,LAN_Rental,2760
1982,12,2025-01-12,400918,4,LAN_Rental,RTL,LAN_Rental,1560
1983,12,2025-01-12,400918,1,LAN_Rental,RTL,LAN_Rental,3540
1984,12,2025-01-12,400918,7,LAN_Rental,RTL,LAN_Rental,1600
1985,12,2025-01-12,400918,2,LAN_Rental,RTL,LAN_Rental,3600
1986,12,2025-01-12,400918,3,LAN_Rental,RTL,LAN_Rental,4080
1987,12,2025-01-12,400918,5,LAN_Rental,RTL,LAN_Rental,7080
1988,12,2025-01-12,400919,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
1989,12,2025-01-12,400919,1,LAN_Marketing,MKT,"Media A",1000
1990,12,2025-01-12,400919,6,LAN_Marketing,MKT,"Media B",2000
1991,12,2025-01-12,400919,2,LAN_Marketing,MKT,"Media B",2000
1992,12,2025-01-12,400919,7,LAN_Marketing,MKT,"Media B",2000
1993,12,2025-01-12,400919,5,LAN_Marketing,MKT,"Media B",2000
1994,12,2025-01-12,400919,4,LAN_Marketing,MKT,"Media B",2000
1995,12,2025-01-12,400919,3,LAN_Marketing,MKT,"Media B",2000
1996,12,2025-01-12,400919,1,LAN_Marketing,MKT,"Media B",2000
1997,12,2025-01-12,400919,6,LAN_Marketing,MKT,"Media C",2000
1998,12,2025-01-12,400919,2,LAN_Marketing,MKT,"Media C",2000
1999,12,2025-01-12,400919,7,LAN_Marketing,MKT,"Media C",2000
2000,12,2025-01-12,400919,5,LAN_Marketing,MKT,"Media C",2000
2001,12,2025-01-12,400919,4,LAN_Marketing,MKT,"Media C",2000
2002,12,2025-01-12,400919,3,LAN_Marketing,MKT,"Media C",2000
2003,12,2025-01-12,400919,1,LAN_Marketing,MKT,"Media C",2000
2004,12,2025-01-12,400919,,LAN_Salary,PMN,LAN_Salary,1400
2005,12,2025-01-12,400919,,LAN_Salary,MKT,LAN_Salary,1400
2006,12,2025-01-12,400919,6,LAN_Salary,RTL,LAN_Salary,1400
2007,12,2025-01-12,400919,2,LAN_Salary,RTL,LAN_Salary,1400
2008,12,2025-01-12,400919,7,LAN_Salary,RTL,LAN_Salary,1400
2009,12,2025-01-12,400919,5,LAN_Salary,RTL,LAN_Salary,1400
2010,12,2025-01-12,400919,4,LAN_Salary,RTL,LAN_Salary,1400
2011,12,2025-01-12,400919,3,LAN_Salary,RTL,LAN_Salary,1400
2012,12,2025-01-12,400919,1,LAN_Salary,RTL,LAN_Salary,1400
2024,12,2025-01-12,400919,6,LAN_OverflowRental,RTL,LAN_OverflowRental,2548
2025,12,2025-01-12,400919,6,LAN_Rental,RTL,LAN_Rental,1840
2026,12,2025-01-12,400919,2,LAN_Rental,RTL,LAN_Rental,3000
2027,12,2025-01-12,400919,7,LAN_Rental,RTL,LAN_Rental,400
2028,12,2025-01-12,400919,5,LAN_Rental,RTL,LAN_Rental,2360
2029,12,2025-01-12,400919,4,LAN_Rental,RTL,LAN_Rental,1040
2030,12,2025-01-12,400919,3,LAN_Rental,RTL,LAN_Rental,1360
2031,12,2025-01-12,400919,1,LAN_Rental,RTL,LAN_Rental,8850
2050,13,2025-01-13,400917,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2051,13,2025-01-13,400917,3,LAN_Marketing,MKT,"Media C",2100
2052,13,2025-01-13,400917,1,LAN_Marketing,MKT,"Media C",2100
2053,13,2025-01-13,400917,7,LAN_Marketing,MKT,"Media C",2100
2054,13,2025-01-13,400917,2,LAN_Marketing,MKT,"Media C",2100
2055,13,2025-01-13,400917,5,LAN_Marketing,MKT,"Media C",2100
2056,13,2025-01-13,400917,6,LAN_Marketing,MKT,"Media C",2100
2057,13,2025-01-13,400917,4,LAN_Marketing,MKT,"Media C",2100
2058,13,2025-01-13,400917,3,LAN_Marketing,MKT,"Media A",2100
2059,13,2025-01-13,400917,1,LAN_Marketing,MKT,"Media A",2100
2060,13,2025-01-13,400917,7,LAN_Marketing,MKT,"Media A",2100
2061,13,2025-01-13,400917,2,LAN_Marketing,MKT,"Media A",2100
2062,13,2025-01-13,400917,5,LAN_Marketing,MKT,"Media A",2100
2063,13,2025-01-13,400917,6,LAN_Marketing,MKT,"Media A",2100
2064,13,2025-01-13,400917,4,LAN_Marketing,MKT,"Media A",2100
2065,13,2025-01-13,400917,3,LAN_Marketing,MKT,"Media B",2200
2066,13,2025-01-13,400917,1,LAN_Marketing,MKT,"Media B",2200
2067,13,2025-01-13,400917,7,LAN_Marketing,MKT,"Media B",2200
2068,13,2025-01-13,400917,2,LAN_Marketing,MKT,"Media B",2200
2069,13,2025-01-13,400917,5,LAN_Marketing,MKT,"Media B",2200
2070,13,2025-01-13,400917,6,LAN_Marketing,MKT,"Media B",2200
2071,13,2025-01-13,400917,4,LAN_Marketing,MKT,"Media B",2500
2072,13,2025-01-13,400917,,LAN_Salary,PMN,LAN_Salary,1400
2073,13,2025-01-13,400917,,LAN_Salary,MKT,LAN_Salary,1400
2074,13,2025-01-13,400917,3,LAN_Salary,RTL,LAN_Salary,1400
2075,13,2025-01-13,400917,1,LAN_Salary,RTL,LAN_Salary,1400
2076,13,2025-01-13,400917,7,LAN_Salary,RTL,LAN_Salary,1400
2077,13,2025-01-13,400917,2,LAN_Salary,RTL,LAN_Salary,1400
2078,13,2025-01-13,400917,5,LAN_Salary,RTL,LAN_Salary,1400
2079,13,2025-01-13,400917,6,LAN_Salary,RTL,LAN_Salary,1400
2080,13,2025-01-13,400917,4,LAN_Salary,RTL,LAN_Salary,1400
2097,13,2025-01-13,400917,3,LAN_Rental,RTL,LAN_Rental,1360
2098,13,2025-01-13,400917,1,LAN_Rental,RTL,LAN_Rental,11800
2099,13,2025-01-13,400917,7,LAN_Rental,RTL,LAN_Rental,1600
2100,13,2025-01-13,400917,2,LAN_Rental,RTL,LAN_Rental,1200
2101,13,2025-01-13,400917,5,LAN_Rental,RTL,LAN_Rental,2360
2102,13,2025-01-13,400917,6,LAN_Rental,RTL,LAN_Rental,1840
2103,13,2025-01-13,400917,4,LAN_Rental,RTL,LAN_Rental,2080
2104,13,2025-01-13,400918,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2105,13,2025-01-13,400918,4,LAN_Marketing,MKT,"Media B",500
2106,13,2025-01-13,400918,6,LAN_Marketing,MKT,"Media C",1000
2107,13,2025-01-13,400918,1,LAN_Marketing,MKT,"Media A",3500
2108,13,2025-01-13,400918,7,LAN_Marketing,MKT,"Media A",4000
2109,13,2025-01-13,400918,2,LAN_Marketing,MKT,"Media A",5000
2110,13,2025-01-13,400918,,LAN_Salary,PMN,LAN_Salary,1400
2111,13,2025-01-13,400918,,LAN_Salary,MKT,LAN_Salary,1400
2112,13,2025-01-13,400918,6,LAN_Salary,RTL,LAN_Salary,1400
2113,13,2025-01-13,400918,4,LAN_Salary,RTL,LAN_Salary,1400
2114,13,2025-01-13,400918,1,LAN_Salary,RTL,LAN_Salary,1400
2115,13,2025-01-13,400918,7,LAN_Salary,RTL,LAN_Salary,1400
2116,13,2025-01-13,400918,2,LAN_Salary,RTL,LAN_Salary,1400
2117,13,2025-01-13,400918,3,LAN_Salary,RTL,LAN_Salary,1400
2118,13,2025-01-13,400918,5,LAN_Salary,RTL,LAN_Salary,1400
2140,13,2025-01-13,400918,6,LAN_Rental,RTL,LAN_Rental,2760
2141,13,2025-01-13,400918,4,LAN_Rental,RTL,LAN_Rental,1560
2142,13,2025-01-13,400918,1,LAN_Rental,RTL,LAN_Rental,3540
2143,13,2025-01-13,400918,7,LAN_Rental,RTL,LAN_Rental,1600
2144,13,2025-01-13,400918,2,LAN_Rental,RTL,LAN_Rental,3600
2145,13,2025-01-13,400918,3,LAN_Rental,RTL,LAN_Rental,4080
2146,13,2025-01-13,400918,5,LAN_Rental,RTL,LAN_Rental,7080
2147,13,2025-01-13,400919,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2148,13,2025-01-13,400919,1,LAN_Marketing,MKT,"Media A",1000
2149,13,2025-01-13,400919,6,LAN_Marketing,MKT,"Media C",2000
2150,13,2025-01-13,400919,2,LAN_Marketing,MKT,"Media C",2000
2151,13,2025-01-13,400919,7,LAN_Marketing,MKT,"Media C",2000
2152,13,2025-01-13,400919,5,LAN_Marketing,MKT,"Media C",2000
2153,13,2025-01-13,400919,4,LAN_Marketing,MKT,"Media C",2000
2154,13,2025-01-13,400919,3,LAN_Marketing,MKT,"Media C",2000
2155,13,2025-01-13,400919,1,LAN_Marketing,MKT,"Media C",2000
2156,13,2025-01-13,400919,6,LAN_Marketing,MKT,"Media B",2000
2157,13,2025-01-13,400919,2,LAN_Marketing,MKT,"Media B",2000
2158,13,2025-01-13,400919,7,LAN_Marketing,MKT,"Media B",2000
2159,13,2025-01-13,400919,5,LAN_Marketing,MKT,"Media B",2000
2160,13,2025-01-13,400919,4,LAN_Marketing,MKT,"Media B",2000
2161,13,2025-01-13,400919,3,LAN_Marketing,MKT,"Media B",2000
2162,13,2025-01-13,400919,1,LAN_Marketing,MKT,"Media B",2000
2163,13,2025-01-13,400919,,LAN_Salary,PMN,LAN_Salary,1400
2164,13,2025-01-13,400919,,LAN_Salary,MKT,LAN_Salary,1400
2165,13,2025-01-13,400919,6,LAN_Salary,RTL,LAN_Salary,1400
2166,13,2025-01-13,400919,2,LAN_Salary,RTL,LAN_Salary,1400
2167,13,2025-01-13,400919,7,LAN_Salary,RTL,LAN_Salary,1400
2168,13,2025-01-13,400919,5,LAN_Salary,RTL,LAN_Salary,1400
2169,13,2025-01-13,400919,4,LAN_Salary,RTL,LAN_Salary,1400
2170,13,2025-01-13,400919,3,LAN_Salary,RTL,LAN_Salary,1400
2171,13,2025-01-13,400919,1,LAN_Salary,RTL,LAN_Salary,1400
2188,13,2025-01-13,400919,6,LAN_OverflowRental,RTL,LAN_OverflowRental,2156
2189,13,2025-01-13,400919,6,LAN_Rental,RTL,LAN_Rental,1840
2190,13,2025-01-13,400919,2,LAN_Rental,RTL,LAN_Rental,3000
2191,13,2025-01-13,400919,7,LAN_Rental,RTL,LAN_Rental,400
2192,13,2025-01-13,400919,5,LAN_Rental,RTL,LAN_Rental,2360
2193,13,2025-01-13,400919,4,LAN_Rental,RTL,LAN_Rental,1040
2194,13,2025-01-13,400919,3,LAN_Rental,RTL,LAN_Rental,1360
2195,13,2025-01-13,400919,1,LAN_Rental,RTL,LAN_Rental,8850
2213,14,2025-01-14,400917,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2214,14,2025-01-14,400917,3,LAN_Marketing,MKT,"Media C",2100
2215,14,2025-01-14,400917,1,LAN_Marketing,MKT,"Media C",2100
2216,14,2025-01-14,400917,7,LAN_Marketing,MKT,"Media C",2100
2217,14,2025-01-14,400917,2,LAN_Marketing,MKT,"Media C",2100
2218,14,2025-01-14,400917,5,LAN_Marketing,MKT,"Media C",2100
2219,14,2025-01-14,400917,6,LAN_Marketing,MKT,"Media C",2100
2220,14,2025-01-14,400917,4,LAN_Marketing,MKT,"Media C",2100
2221,14,2025-01-14,400917,3,LAN_Marketing,MKT,"Media B",2200
2222,14,2025-01-14,400917,1,LAN_Marketing,MKT,"Media B",2200
2223,14,2025-01-14,400917,7,LAN_Marketing,MKT,"Media B",2200
2224,14,2025-01-14,400917,2,LAN_Marketing,MKT,"Media B",2200
2225,14,2025-01-14,400917,5,LAN_Marketing,MKT,"Media B",2200
2226,14,2025-01-14,400917,6,LAN_Marketing,MKT,"Media B",2200
2227,14,2025-01-14,400917,4,LAN_Marketing,MKT,"Media B",2500
2228,14,2025-01-14,400917,3,LAN_Marketing,MKT,"Media A",2100
2229,14,2025-01-14,400917,1,LAN_Marketing,MKT,"Media A",2100
2230,14,2025-01-14,400917,7,LAN_Marketing,MKT,"Media A",2100
2231,14,2025-01-14,400917,2,LAN_Marketing,MKT,"Media A",2100
2232,14,2025-01-14,400917,5,LAN_Marketing,MKT,"Media A",2100
2233,14,2025-01-14,400917,6,LAN_Marketing,MKT,"Media A",2100
2234,14,2025-01-14,400917,4,LAN_Marketing,MKT,"Media A",2100
2235,14,2025-01-14,400917,,LAN_Salary,PMN,LAN_Salary,1400
2236,14,2025-01-14,400917,,LAN_Salary,MKT,LAN_Salary,1400
2237,14,2025-01-14,400917,3,LAN_Salary,RTL,LAN_Salary,1400
2238,14,2025-01-14,400917,1,LAN_Salary,RTL,LAN_Salary,1400
2239,14,2025-01-14,400917,7,LAN_Salary,RTL,LAN_Salary,1400
2240,14,2025-01-14,400917,2,LAN_Salary,RTL,LAN_Salary,1400
2241,14,2025-01-14,400917,5,LAN_Salary,RTL,LAN_Salary,1400
2242,14,2025-01-14,400917,6,LAN_Salary,RTL,LAN_Salary,1400
2243,14,2025-01-14,400917,4,LAN_Salary,RTL,LAN_Salary,1400
2260,14,2025-01-14,400917,3,LAN_Rental,RTL,LAN_Rental,1360
2261,14,2025-01-14,400917,1,LAN_Rental,RTL,LAN_Rental,11800
2262,14,2025-01-14,400917,7,LAN_Rental,RTL,LAN_Rental,1600
2263,14,2025-01-14,400917,2,LAN_Rental,RTL,LAN_Rental,1200
2264,14,2025-01-14,400917,5,LAN_Rental,RTL,LAN_Rental,2360
2265,14,2025-01-14,400917,6,LAN_Rental,RTL,LAN_Rental,1840
2266,14,2025-01-14,400917,4,LAN_Rental,RTL,LAN_Rental,2080
2267,14,2025-01-14,400918,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2268,14,2025-01-14,400918,6,LAN_Marketing,MKT,"Media C",1000
2269,14,2025-01-14,400918,1,LAN_Marketing,MKT,"Media A",3500
2270,14,2025-01-14,400918,7,LAN_Marketing,MKT,"Media A",4000
2271,14,2025-01-14,400918,2,LAN_Marketing,MKT,"Media A",5000
2272,14,2025-01-14,400918,4,LAN_Marketing,MKT,"Media B",4000
2273,14,2025-01-14,400918,1,LAN_Marketing,MKT,"Media B",2000
2274,14,2025-01-14,400918,,LAN_Salary,PMN,LAN_Salary,1400
2275,14,2025-01-14,400918,,LAN_Salary,MKT,LAN_Salary,1400
2276,14,2025-01-14,400918,6,LAN_Salary,RTL,LAN_Salary,1400
2277,14,2025-01-14,400918,4,LAN_Salary,RTL,LAN_Salary,1400
2278,14,2025-01-14,400918,1,LAN_Salary,RTL,LAN_Salary,1400
2279,14,2025-01-14,400918,7,LAN_Salary,RTL,LAN_Salary,1400
2280,14,2025-01-14,400918,2,LAN_Salary,RTL,LAN_Salary,1400
2281,14,2025-01-14,400918,3,LAN_Salary,RTL,LAN_Salary,1400
2282,14,2025-01-14,400918,5,LAN_Salary,RTL,LAN_Salary,1400
2304,14,2025-01-14,400918,6,LAN_Rental,RTL,LAN_Rental,2760
2305,14,2025-01-14,400918,4,LAN_Rental,RTL,LAN_Rental,1560
2306,14,2025-01-14,400918,1,LAN_Rental,RTL,LAN_Rental,3540
2307,14,2025-01-14,400918,7,LAN_Rental,RTL,LAN_Rental,1600
2308,14,2025-01-14,400918,2,LAN_Rental,RTL,LAN_Rental,3600
2309,14,2025-01-14,400918,3,LAN_Rental,RTL,LAN_Rental,4080
2310,14,2025-01-14,400918,5,LAN_Rental,RTL,LAN_Rental,7080
2311,14,2025-01-14,400919,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2312,14,2025-01-14,400919,1,LAN_Marketing,MKT,"Media A",1000
2313,14,2025-01-14,400919,6,LAN_Marketing,MKT,"Media C",2000
2314,14,2025-01-14,400919,2,LAN_Marketing,MKT,"Media C",2000
2315,14,2025-01-14,400919,7,LAN_Marketing,MKT,"Media C",2000
2316,14,2025-01-14,400919,5,LAN_Marketing,MKT,"Media C",2000
2317,14,2025-01-14,400919,4,LAN_Marketing,MKT,"Media C",2000
2318,14,2025-01-14,400919,3,LAN_Marketing,MKT,"Media C",2000
2319,14,2025-01-14,400919,1,LAN_Marketing,MKT,"Media C",2000
2320,14,2025-01-14,400919,6,LAN_Marketing,MKT,"Media B",2000
2321,14,2025-01-14,400919,2,LAN_Marketing,MKT,"Media B",2000
2322,14,2025-01-14,400919,7,LAN_Marketing,MKT,"Media B",2000
2323,14,2025-01-14,400919,5,LAN_Marketing,MKT,"Media B",2000
2324,14,2025-01-14,400919,4,LAN_Marketing,MKT,"Media B",2000
2325,14,2025-01-14,400919,3,LAN_Marketing,MKT,"Media B",2000
2326,14,2025-01-14,400919,1,LAN_Marketing,MKT,"Media B",2000
2327,14,2025-01-14,400919,,LAN_Salary,PMN,LAN_Salary,1400
2328,14,2025-01-14,400919,,LAN_Salary,MKT,LAN_Salary,1400
2329,14,2025-01-14,400919,6,LAN_Salary,RTL,LAN_Salary,1400
2330,14,2025-01-14,400919,2,LAN_Salary,RTL,LAN_Salary,1400
2331,14,2025-01-14,400919,7,LAN_Salary,RTL,LAN_Salary,1400
2332,14,2025-01-14,400919,5,LAN_Salary,RTL,LAN_Salary,1400
2333,14,2025-01-14,400919,4,LAN_Salary,RTL,LAN_Salary,1400
2334,14,2025-01-14,400919,3,LAN_Salary,RTL,LAN_Salary,1400
2335,14,2025-01-14,400919,1,LAN_Salary,RTL,LAN_Salary,1400
2353,14,2025-01-14,400919,6,LAN_OverflowRental,RTL,LAN_OverflowRental,1715
2354,14,2025-01-14,400919,6,LAN_Rental,RTL,LAN_Rental,1840
2355,14,2025-01-14,400919,2,LAN_Rental,RTL,LAN_Rental,3000
2356,14,2025-01-14,400919,7,LAN_Rental,RTL,LAN_Rental,400
2357,14,2025-01-14,400919,5,LAN_Rental,RTL,LAN_Rental,2360
2358,14,2025-01-14,400919,4,LAN_Rental,RTL,LAN_Rental,1040
2359,14,2025-01-14,400919,3,LAN_Rental,RTL,LAN_Rental,1360
2360,14,2025-01-14,400919,1,LAN_Rental,RTL,LAN_Rental,8850
2367,15,2025-01-15,400917,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2368,15,2025-01-15,400917,3,LAN_Marketing,MKT,"Media C",2100
2369,15,2025-01-15,400917,1,LAN_Marketing,MKT,"Media C",2100
2370,15,2025-01-15,400917,7,LAN_Marketing,MKT,"Media C",2100
2371,15,2025-01-15,400917,2,LAN_Marketing,MKT,"Media C",2100
2372,15,2025-01-15,400917,5,LAN_Marketing,MKT,"Media C",2100
2373,15,2025-01-15,400917,6,LAN_Marketing,MKT,"Media C",2100
2374,15,2025-01-15,400917,4,LAN_Marketing,MKT,"Media C",2100
2375,15,2025-01-15,400917,3,LAN_Marketing,MKT,"Media A",2100
2376,15,2025-01-15,400917,1,LAN_Marketing,MKT,"Media A",2100
2377,15,2025-01-15,400917,7,LAN_Marketing,MKT,"Media A",2100
2378,15,2025-01-15,400917,2,LAN_Marketing,MKT,"Media A",2100
2379,15,2025-01-15,400917,5,LAN_Marketing,MKT,"Media A",2100
2380,15,2025-01-15,400917,6,LAN_Marketing,MKT,"Media A",2100
2381,15,2025-01-15,400917,4,LAN_Marketing,MKT,"Media A",2100
2382,15,2025-01-15,400917,3,LAN_Marketing,MKT,"Media B",2500
2383,15,2025-01-15,400917,1,LAN_Marketing,MKT,"Media B",3000
2384,15,2025-01-15,400917,7,LAN_Marketing,MKT,"Media B",2500
2385,15,2025-01-15,400917,2,LAN_Marketing,MKT,"Media B",2500
2386,15,2025-01-15,400917,5,LAN_Marketing,MKT,"Media B",2500
2387,15,2025-01-15,400917,6,LAN_Marketing,MKT,"Media B",2500
2388,15,2025-01-15,400917,4,LAN_Marketing,MKT,"Media B",2500
2389,15,2025-01-15,400917,,LAN_Salary,PMN,LAN_Salary,1400
2390,15,2025-01-15,400917,,LAN_Salary,MKT,LAN_Salary,1400
2391,15,2025-01-15,400917,3,LAN_Salary,RTL,LAN_Salary,1400
2392,15,2025-01-15,400917,1,LAN_Salary,RTL,LAN_Salary,1400
2393,15,2025-01-15,400917,7,LAN_Salary,RTL,LAN_Salary,1400
2394,15,2025-01-15,400917,2,LAN_Salary,RTL,LAN_Salary,1400
2395,15,2025-01-15,400917,5,LAN_Salary,RTL,LAN_Salary,1400
2396,15,2025-01-15,400917,6,LAN_Salary,RTL,LAN_Salary,1400
2397,15,2025-01-15,400917,4,LAN_Salary,RTL,LAN_Salary,1400
2413,15,2025-01-15,400917,3,LAN_Rental,RTL,LAN_Rental,1360
2414,15,2025-01-15,400917,1,LAN_Rental,RTL,LAN_Rental,11800
2415,15,2025-01-15,400917,7,LAN_Rental,RTL,LAN_Rental,1600
2416,15,2025-01-15,400917,2,LAN_Rental,RTL,LAN_Rental,1200
2417,15,2025-01-15,400917,5,LAN_Rental,RTL,LAN_Rental,2360
2418,15,2025-01-15,400917,6,LAN_Rental,RTL,LAN_Rental,1840
2419,15,2025-01-15,400917,4,LAN_Rental,RTL,LAN_Rental,2080
2421,15,2025-01-15,400917,,"LAN_Bank LAN_Admin LAN_Fee",FIN,"LAN_Bank LAN_Fee",200
2422,15,2025-01-15,400918,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2423,15,2025-01-15,400918,6,LAN_Marketing,MKT,"Media C",1000
2424,15,2025-01-15,400918,4,LAN_Marketing,MKT,"Media B",4000
2425,15,2025-01-15,400918,1,LAN_Marketing,MKT,"Media B",2000
2426,15,2025-01-15,400918,1,LAN_Marketing,MKT,"Media A",40000
2427,15,2025-01-15,400918,7,LAN_Marketing,MKT,"Media A",4000
2428,15,2025-01-15,400918,2,LAN_Marketing,MKT,"Media A",5000
2429,15,2025-01-15,400918,,LAN_Salary,PMN,LAN_Salary,1400
2430,15,2025-01-15,400918,,LAN_Salary,MKT,LAN_Salary,1400
2431,15,2025-01-15,400918,6,LAN_Salary,RTL,LAN_Salary,1400
2432,15,2025-01-15,400918,4,LAN_Salary,RTL,LAN_Salary,1400
2433,15,2025-01-15,400918,1,LAN_Salary,RTL,LAN_Salary,1400
2434,15,2025-01-15,400918,7,LAN_Salary,RTL,LAN_Salary,1400
2435,15,2025-01-15,400918,2,LAN_Salary,RTL,LAN_Salary,1400
2436,15,2025-01-15,400918,3,LAN_Salary,RTL,LAN_Salary,1400
2437,15,2025-01-15,400918,5,LAN_Salary,RTL,LAN_Salary,1400
2459,15,2025-01-15,400918,6,LAN_Rental,RTL,LAN_Rental,2760
2460,15,2025-01-15,400918,4,LAN_Rental,RTL,LAN_Rental,1560
2461,15,2025-01-15,400918,1,LAN_Rental,RTL,LAN_Rental,3540
2462,15,2025-01-15,400918,7,LAN_Rental,RTL,LAN_Rental,1600
2463,15,2025-01-15,400918,2,LAN_Rental,RTL,LAN_Rental,3600
2464,15,2025-01-15,400918,3,LAN_Rental,RTL,LAN_Rental,4080
2465,15,2025-01-15,400918,5,LAN_Rental,RTL,LAN_Rental,7080
2467,15,2025-01-15,400918,,"LAN_Bank LAN_Admin LAN_Fee",FIN,"LAN_Bank LAN_Fee",200
2468,15,2025-01-15,400919,,LAN_Marketing,MKT,"LAN_Report LAN_Subscription",2000
2469,15,2025-01-15,400919,1,LAN_Marketing,MKT,"Media A",1000
2470,15,2025-01-15,400919,6,LAN_Marketing,MKT,"Media C",2000
2471,15,2025-01-15,400919,2,LAN_Marketing,MKT,"Media C",2000
2472,15,2025-01-15,400919,7,LAN_Marketing,MKT,"Media C",2000
2473,15,2025-01-15,400919,5,LAN_Marketing,MKT,"Media C",2000
2474,15,2025-01-15,400919,4,LAN_Marketing,MKT,"Media C",2000
2475,15,2025-01-15,400919,3,LAN_Marketing,MKT,"Media C",2000
2476,15,2025-01-15,400919,1,LAN_Marketing,MKT,"Media C",2000
2477,15,2025-01-15,400919,6,LAN_Marketing,MKT,"Media B",2000
2478,15,2025-01-15,400919,2,LAN_Marketing,MKT,"Media B",2000
2479,15,2025-01-15,400919,7,LAN_Marketing,MKT,"Media B",2000
2480,15,2025-01-15,400919,5,LAN_Marketing,MKT,"Media B",2000
2481,15,2025-01-15,400919,4,LAN_Marketing,MKT,"Media B",2000
2482,15,2025-01-15,400919,3,LAN_Marketing,MKT,"Media B",2000
2483,15,2025-01-15,400919,1,LAN_Marketing,MKT,"Media B",2000
2484,15,2025-01-15,400919,,LAN_Salary,PMN,LAN_Salary,1400
2485,15,2025-01-15,400919,,LAN_Salary,MKT,LAN_Salary,1400
2486,15,2025-01-15,400919,6,LAN_Salary,RTL,LAN_Salary,1400
2487,15,2025-01-15,400919,2,LAN_Salary,RTL,LAN_Salary,1400
2488,15,2025-01-15,400919,7,LAN_Salary,RTL,LAN_Salary,1400
2489,15,2025-01-15,400919,5,LAN_Salary,RTL,LAN_Salary,1400
2490,15,2025-01-15,400919,4,LAN_Salary,RTL,LAN_Salary,1400
2491,15,2025-01-15,400919,3,LAN_Salary,RTL,LAN_Salary,1400
2492,15,2025-01-15,400919,1,LAN_Salary,RTL,LAN_Salary,1400
